2975059,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2654.500, 1610, 0
2975060,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2654.750, 137, 2645
2975061,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2654.500, 4, 2647
2975062,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2654.750, 10, 2647
2975063,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2654.750, 5, 2647
2975064,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2654.750, 1, 2647
2975065,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2654.500, 8, 2647
2975066,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2654.750, 4, 2647
2975067,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2655.750, 265, 2647
2975068,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2655.500, 137, 2647
2975069,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2655.500, 1, 2647
2975070,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2655.750, 10, 2647
2975071,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2656.000, 1, 2647
2975072,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2655.750, 5, 2647
2975073,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2656.000, 3, 2647
2975074,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2655.750, 6, 2647
2975075,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2656.500, 37, 2647
2975076,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2656.750, 20, 2648
2975077,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2656.750, 2, 2648
2975078,ES_1712,2017/12/04,17:00:00,2657.500, 2657.750, 2656.750, 2, 2648
2975079,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2656.750, 6, 2648
2975080,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2656.500, 1, 2648
2975081,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2656.500, 52, 2648
2975082,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2656.500, 1, 2648
2975083,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2656.750, 2, 2648
2975084,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2656.500, 28, 2648
2975085,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2656.750, 2, 2648
2975086,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2656.750, 2, 2648
2975087,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2656.750, 1, 2648
2975088,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2657.000, 30, 2648
2975089,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2657.000, 28, 2648
2975090,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2657.000, 1, 2648
2975091,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2656.500, 1, 2648
2975092,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2656.500, 9, 2648
2975093,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2656.250, 10, 2648
2975094,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.250, 27, 2648
2975095,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.500, 4, 2647
2975096,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.500, 1, 2647
2975097,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.500, 15, 2647
2975098,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.500, 1, 2647
2975099,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.500, 2, 2647
2975100,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.000, 28, 2647
2975101,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.000, 10, 2647
2975102,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.500, 4, 2647
2975103,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.500, 1, 2647
2975104,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.250, 4, 2647
2975105,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.250, 2, 2647
2975106,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.000, 14, 2647
2975107,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.000, 36, 2647
2975108,ES_1712,2017/12/04,17:00:01,2657.500, 2657.750, 2655.000, 24, 2647
2975109,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2655.500, 3, 2647
2975110,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2659.750, 955, 2647
2975111,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2659.000, 53, 2648
2975112,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2659.250, 14, 2648
2975113,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2657.250, 82, 2648
2975114,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2659.500, 16, 2648
2975115,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2659.500, 17, 2648
2975116,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2659.750, 6, 2648
2975117,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2659.750, 13, 2648
2975118,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2661.250, 396, 2648
2975119,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2656.000, 49, 2648
2975120,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2661.000, 45, 2647
2975121,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2656.750, 43, 2648
2975122,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2656.750, 18, 2648
2975123,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2656.750, 21, 2648
2975124,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2656.500, 86, 2648
2975125,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2657.500, 1, 2648
2975126,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2656.750, 10, 2648
2975127,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2656.750, 1, 2648
2975128,ES_1712,2017/12/04,17:00:02,2657.500, 2657.750, 2656.750, 1, 2648
