81910,CME__ES_1712,2017/12/11,17:00:00,2652,2652,2652,2652,171,2652,E
81911,CME__ES_1712,2017/12/11,17:05:00,2652.25,2654.75,2652,2653.75,2039,2652,R
81912,CME__ES_1712,2017/12/11,17:10:11,2653.75,2653.75,2651.25,2652.5,1188,2652,G
81913,CME__ES_1712,2017/12/11,17:15:00,2652.5,2653,2652.5,2652.75,336,2653,R
81914,CME__ES_1712,2017/12/11,17:20:00,2652.75,2653.25,2652.5,2653.25,148,2653,R
81915,CME__ES_1712,2017/12/11,17:25:09,2653.25,2654.25,2653,2654,372,2653,R
81916,CME__ES_1712,2017/12/11,17:30:00,2654,2654.25,2653.75,2653.75,135,2653,G
81917,CME__ES_1712,2017/12/11,17:35:00,2653.75,2654.25,2653.5,2653.5,347,2653,G
81918,CME__ES_1712,2017/12/11,17:45:25,2653.75,2653.75,2653,2653.25,540,2654,G
81919,CME__ES_1712,2017/12/11,17:50:38,2653.5,2654,2653.5,2654,152,2654,R
81920,CME__ES_1712,2017/12/11,17:55:07,2654,2654,2653.75,2653.75,357,2654,G
81921,CME__ES_1712,2017/12/11,18:00:00,2653.5,2653.5,2653,2653.25,298,2654,G
81922,CME__ES_1712,2017/12/11,18:05:00,2653.25,2653.5,2652.75,2653,407,2653,G
81923,CME__ES_1712,2017/12/11,18:10:00,2653,2653,2651.75,2652.25,711,2653,G
81924,CME__ES_1712,2017/12/11,18:15:08,2652.25,2652.5,2651.75,2652,239,2653,G
81925,CME__ES_1712,2017/12/11,18:20:03,2652,2652.5,2652,2652.25,304,2653,R
81926,CME__ES_1712,2017/12/11,18:25:30,2652.25,2652.5,2652,2652.25,316,2652,E
81927,CME__ES_1712,2017/12/11,18:30:06,2652.5,2652.5,2652.25,2652.5,153,2652,E
81928,CME__ES_1712,2017/12/11,18:35:25,2652.25,2652.25,2651.75,2652,222,2652,G
81929,CME__ES_1712,2017/12/11,18:40:52,2652,2652,2651.75,2651.75,267,2652,G
81930,CME__ES_1712,2017/12/11,18:45:13,2651.75,2652,2651.75,2651.75,204,2652,E
81931,CME__ES_1712,2017/12/11,18:50:03,2651.75,2652.75,2651.5,2652.5,209,2652,R
81932,CME__ES_1712,2017/12/11,18:55:38,2652.5,2652.75,2652.5,2652.75,190,2652,R
81933,CME__ES_1712,2017/12/11,19:00:00,2652.75,2652.75,2652.5,2652.5,26,2652,G
81934,CME__ES_1712,2017/12/11,19:10:36,2652.5,2652.75,2652.25,2652.25,362,2652,G
81935,CME__ES_1712,2017/12/11,19:15:11,2651.75,2652.25,2651.75,2652.25,41,2652,R
81936,CME__ES_1712,2017/12/11,19:20:37,2652.25,2652.25,2652,2652.25,107,2652,E
81937,CME__ES_1712,2017/12/11,19:25:02,2652.25,2652.5,2652,2652.25,255,2652,E
81938,CME__ES_1712,2017/12/11,19:30:02,2652,2652.25,2651.75,2651.75,318,2652,G
81939,CME__ES_1712,2017/12/11,19:35:10,2651.75,2652.25,2651.75,2652.25,882,2652,R
81940,CME__ES_1712,2017/12/11,19:40:28,2652.25,2653,2652,2652.75,431,2652,R
81941,CME__ES_1712,2017/12/11,19:45:02,2652.75,2653.25,2652.75,2653,186,2652,R
81942,CME__ES_1712,2017/12/11,19:50:02,2653,2653,2652.75,2653,100,2653,E
81943,CME__ES_1712,2017/12/11,19:55:08,2652.75,2653,2652.75,2652.75,75,2653,E
81944,CME__ES_1712,2017/12/11,20:00:57,2652.75,2652.75,2652.5,2652.75,222,2653,E
81945,CME__ES_1712,2017/12/11,20:05:02,2653,2653.25,2653,2653,274,2653,E
81946,CME__ES_1712,2017/12/11,20:10:02,2653,2653,2652.5,2652.5,156,2653,G
81947,CME__ES_1712,2017/12/11,20:20:03,2652.5,2652.5,2652,2652,314,2653,G
81948,CME__ES_1712,2017/12/11,20:30:11,2652.25,2652.25,2651.75,2652,650,2652,G
81949,CME__ES_1712,2017/12/11,20:35:45,2652.25,2652.25,2652.25,2652.25,84,2652,E
81950,CME__ES_1712,2017/12/11,20:40:36,2652.25,2652.5,2652.25,2652.25,276,2652,E
81951,CME__ES_1712,2017/12/11,20:45:02,2652.25,2652.75,2652.25,2652.75,77,2652,R
81952,CME__ES_1712,2017/12/11,20:55:03,2652.5,2653,2652.5,2652.75,148,2652,R
81953,CME__ES_1712,2017/12/11,21:00:00,2652.75,2652.75,2652.5,2652.75,528,2653,E
81954,CME__ES_1712,2017/12/11,21:10:03,2652.75,2653.5,2652.5,2653.25,607,2653,R
81955,CME__ES_1712,2017/12/11,21:15:07,2653.25,2653.5,2653.25,2653.25,68,2653,E
81956,CME__ES_1712,2017/12/11,21:20:06,2653.25,2654,2653.25,2653.5,33447,2653,R
81957,CME__ES_1712,2017/12/11,21:30:00,2653.25,2653.5,2652.75,2653,188,2653,G
81958,CME__ES_1712,2017/12/11,21:35:08,2653,2653.75,2653,2653.75,200,2653,R
81959,CME__ES_1712,2017/12/11,21:40:03,2653.5,2654,2653.25,2653.25,255,2653,G
81960,CME__ES_1712,2017/12/11,21:45:00,2653.25,2653.5,2653.25,2653.5,123,2653,R
81961,CME__ES_1712,2017/12/11,21:50:00,2653.75,2653.75,2653.25,2653.5,672,2653,G
81962,CME__ES_1712,2017/12/11,21:55:06,2653.5,2653.75,2653.25,2653.75,61,2654,R
81963,CME__ES_1712,2017/12/11,22:00:24,2654,2654.25,2653.75,2653.75,901,2654,G
81964,CME__ES_1712,2017/12/11,22:05:01,2653.75,2654,2653.75,2653.75,1228,2654,E
81965,CME__ES_1712,2017/12/11,22:10:00,2653.75,2654,2653.75,2654,1162,2654,R
81966,CME__ES_1712,2017/12/11,22:15:01,2654,2654.25,2654,2654,60,2654,E
81967,CME__ES_1712,2017/12/11,22:20:01,2654,2654.5,2654,2654.5,138,2654,R
81968,CME__ES_1712,2017/12/11,22:25:05,2654.5,2654.5,2654,2654,1232,2654,G
81969,CME__ES_1712,2017/12/11,22:30:00,2654,2654.5,2653.75,2654.5,1731,2654,R
81970,CME__ES_1712,2017/12/11,22:40:30,2654.5,2655,2654.25,2654.5,443,2654,E
81971,CME__ES_1712,2017/12/11,22:45:00,2654.5,2654.5,2654.25,2654.5,71,2654,E
81972,CME__ES_1712,2017/12/11,22:50:00,2654.5,2654.5,2654,2654.25,1164,2654,G
81973,CME__ES_1712,2017/12/11,22:55:08,2654.25,2654.5,2654,2654.25,107,2654,E
81974,CME__ES_1712,2017/12/11,23:00:37,2654.25,2654.5,2654.25,2654.5,80,2654,R
81975,CME__ES_1712,2017/12/11,23:05:07,2654.25,2654.25,2653.25,2653.25,245,2654,G
81976,CME__ES_1712,2017/12/11,23:10:02,2653.25,2653.5,2653.25,2653.25,349,2654,E
81977,CME__ES_1712,2017/12/11,23:20:19,2653.25,2653.25,2652.75,2653,337,2654,G
81978,CME__ES_1712,2017/12/11,23:30:11,2653,2653.5,2653,2653.25,172,2653,R
81979,CME__ES_1712,2017/12/11,23:35:06,2653.25,2653.5,2653.25,2653.5,264,2653,R
81980,CME__ES_1712,2017/12/11,23:40:01,2653.5,2653.5,2653.5,2653.5,245,2653,E
81981,CME__ES_1712,2017/12/11,23:45:00,2653.5,2653.75,2653.5,2653.5,120,2653,E
81982,CME__ES_1712,2017/12/11,23:50:01,2653.25,2653.75,2653.25,2653.75,194,2654,R
81983,CME__ES_1712,2017/12/11,23:55:00,2654,2654.25,2653.75,2654.25,1492,2654,R
81984,CME__ES_1712,2017/12/11,00:00:03,2654,2654.25,2654,2654,159,2654,E
81985,CME__ES_1712,2017/12/11,00:05:02,2654.25,2654.5,2654,2654,277,2654,G
81986,CME__ES_1712,2017/12/11,00:10:00,2654,2654,2653.25,2653.5,224,2654,G
81987,CME__ES_1712,2017/12/11,00:15:07,2653.5,2653.75,2653.25,2653.75,175,2654,R
81988,CME__ES_1712,2017/12/11,00:20:00,2653.75,2653.75,2653,2653.25,188,2654,G
81989,CME__ES_1712,2017/12/11,00:30:24,2653.25,2653.25,2652.75,2653.25,284,2654,E
81990,CME__ES_1712,2017/12/11,00:35:57,2653.25,2653.25,2653,2653,153,2653,G
81991,CME__ES_1712,2017/12/11,00:40:04,2652.75,2653,2652.5,2653,149,2653,R
81992,CME__ES_1712,2017/12/11,00:45:21,2653,2653,2652.75,2652.75,148,2653,G
81993,CME__ES_1712,2017/12/11,00:50:12,2653,2653.5,2653,2653.25,181,2653,R
81994,CME__ES_1712,2017/12/11,00:55:04,2653.5,2653.5,2653.25,2653.25,78,2653,G
81995,CME__ES_1712,2017/12/11,01:00:00,2653.25,2653.25,2653,2653,64,2653,G
81996,CME__ES_1712,2017/12/11,01:05:03,2653.25,2654.75,2653.25,2654,471,2653,R
81997,CME__ES_1712,2017/12/11,01:10:13,2654,2654.75,2654,2654.75,320,2654,R
81998,CME__ES_1712,2017/12/11,01:15:00,2654.75,2654.75,2654.25,2654.25,666,2654,G
81999,CME__ES_1712,2017/12/11,01:20:09,2654.25,2655,2654.25,2654.75,290,2654,R
82000,CME__ES_1712,2017/12/11,01:25:00,2654.75,2655.5,2654.75,2654.75,654,2654,E
82001,CME__ES_1712,2017/12/11,01:30:04,2654.75,2654.75,2654.25,2654.5,344,2655,G
82002,CME__ES_1712,2017/12/11,01:35:01,2654.25,2655.25,2654,2655,516,2655,R
82003,CME__ES_1712,2017/12/11,01:40:25,2655,2655.25,2654.75,2654.75,163,2655,G
82004,CME__ES_1712,2017/12/11,01:45:01,2654.75,2655,2654.25,2655,433,2655,R
82005,CME__ES_1712,2017/12/11,01:50:30,2655.25,2655.25,2654.75,2655,520,2655,G
82006,CME__ES_1712,2017/12/11,01:55:00,2655,2655,2654.5,2654.75,339,2655,G
82007,CME__ES_1712,2017/12/11,02:00:00,2654.75,2655,2654.25,2654.25,677,2655,G
82008,CME__ES_1712,2017/12/11,02:05:00,2654.25,2655,2654,2654.75,793,2655,R
82009,CME__ES_1712,2017/12/11,02:10:01,2654.75,2655.5,2654.5,2655,812,2655,R
82010,CME__ES_1712,2017/12/11,02:15:00,2655,2655.75,2654.75,2655.5,1119,2655,R
82011,CME__ES_1712,2017/12/11,02:20:01,2655.5,2655.75,2654,2654,664,2655,G
82012,CME__ES_1712,2017/12/11,02:25:08,2654,2654.75,2654,2654.25,812,2655,R
82013,CME__ES_1712,2017/12/11,02:30:05,2654.25,2654.25,2653.5,2654,745,2655,G
82014,CME__ES_1712,2017/12/11,02:35:03,2654,2654,2653.25,2653.5,2440,2654,G
82015,CME__ES_1712,2017/12/11,02:40:11,2653.5,2653.75,2653.25,2653.5,3812,2654,E
82016,CME__ES_1712,2017/12/11,02:45:02,2653.25,2653.75,2653,2653.5,823,2654,R
82017,CME__ES_1712,2017/12/11,02:50:03,2653.25,2654.5,2653.25,2654.25,489,2654,R
82018,CME__ES_1712,2017/12/11,02:55:03,2654.25,2654.5,2654,2654.25,627,2654,E
82019,CME__ES_1712,2017/12/11,03:00:02,2654.25,2654.25,2653.25,2653.25,1143,2654,G
82020,CME__ES_1712,2017/12/11,03:05:05,2653.25,2653.5,2653,2653.25,438,2654,E
82021,CME__ES_1712,2017/12/11,03:10:12,2653.25,2653.75,2653.25,2653.75,2099,2654,R
82022,CME__ES_1712,2017/12/11,03:15:00,2653.75,2654,2653.25,2653.5,506,2654,G
82023,CME__ES_1712,2017/12/11,03:20:09,2653.5,2653.75,2653.5,2653.75,864,2654,R
82024,CME__ES_1712,2017/12/11,03:25:05,2653.75,2654.5,2653.75,2654.25,2441,2654,R
82025,CME__ES_1712,2017/12/11,03:30:14,2654.25,2654.25,2652.75,2652.75,598,2654,G
82026,CME__ES_1712,2017/12/11,03:35:08,2653,2653,2652.75,2653,859,2653,E
82027,CME__ES_1712,2017/12/11,03:40:06,2652.75,2652.75,2652,2652.5,657,2653,G
82028,CME__ES_1712,2017/12/11,03:45:00,2652.5,2653,2652.25,2652.25,1375,2653,G
82029,CME__ES_1712,2017/12/11,03:50:18,2652.25,2652.75,2652.25,2652.5,359,2653,R
82030,CME__ES_1712,2017/12/11,03:55:06,2652.5,2652.5,2652,2652.25,365,2652,G
